time,U9911498@I100000,U9998903@I100000,U10285466@I100000,U10404574@I100000,U10223477@I100000,U10352714@I100000,U10128605@I100000,U9896460@I100000,U7473003@I100000,U10298453@I100000,U9981324@I100000,U10415638@I100000,U9907379@I100000,U10496144@I100000,U10091029@I100000,U2709709@I100000,U3149464@I100000,U10438653@I100000,U4262739@I100000,U10351844@I100000,U10359048@I100000,U3136808@I100000,U10221583@I100000,U9416899@I100000,U9800208@I100000,U7602223@I100000,U9718474@I100000,U9346578@I100000,U10410921@I100000,U10262895@I100000,U9606930@I100000,U10264741@I100000,U2778158@I100000,U9957042@I100000,U10414908@I100000,U2633094@I100000,U10066786@I100000,U10242639@I100000,U10398866@I100000,U10052346@I100000,U3943831@I100000,U10138686@I100000,U3736253@I100000,U9119553@I100000,U10390405@I100000,U10388893@I100000,U10356891@I100000,U10394995@I100000,U8941358@I100000,U9845204@I100000,gains
1571443200,?,TRUE,TRUE,TRUE,?,FALSE,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,FALSE,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1571356800,?,TRUE,TRUE,TRUE,?,FALSE,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,FALSE,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1571270400,?,TRUE,TRUE,TRUE,?,FALSE,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,FALSE,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1571184000,?,FALSE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,FALSE,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1571097600,?,TRUE,TRUE,TRUE,?,FALSE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1571011200,?,TRUE,TRUE,TRUE,?,FALSE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1570924800,?,TRUE,TRUE,TRUE,?,FALSE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,?,TRUE,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1570838400,?,TRUE,TRUE,TRUE,?,FALSE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,?,TRUE,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1570752000,?,TRUE,TRUE,TRUE,?,FALSE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,?,TRUE,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1570665600,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,?,TRUE,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1570579200,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1570492800,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1570406400,?,FALSE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1570320000,?,FALSE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1570147200,?,FALSE,TRUE,TRUE,?,FALSE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1570060800,?,FALSE,TRUE,TRUE,?,FALSE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1569974400,?,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1569888000,?,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1569801600,?,FALSE,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1569715200,?,FALSE,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1569542400,?,FALSE,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1569456000,?,FALSE,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,UP
1569369600,?,FALSE,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,TRUE,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,?,?,-
1569283200,?,FALSE,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,?,?,DOWN
1569196800,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1569110400,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1569024000,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1568937600,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1568851200,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1568764800,?,TRUE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1568678400,?,TRUE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1568592000,?,TRUE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1568505600,TRUE,TRUE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1568419200,TRUE,TRUE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1568332800,?,TRUE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1568246400,?,FALSE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1568160000,?,FALSE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1568073600,?,FALSE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1567987200,?,TRUE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1567900800,?,TRUE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1567814400,?,TRUE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1567728000,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1567641600,?,FALSE,TRUE,TRUE,?,FALSE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,TRUE,DOWN
1567555200,?,FALSE,TRUE,TRUE,?,FALSE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,TRUE,DOWN
1567468800,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,?,?,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1567382400,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,TRUE,?,TRUE,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1567296000,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,TRUE,?,TRUE,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1567209600,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,TRUE,?,TRUE,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1567123200,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1567036800,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1566950400,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1566864000,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1566777600,?,TRUE,?,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1566691200,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1566604800,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1566518400,?,TRUE,?,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1566432000,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1566345600,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,-
1566259200,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,DOWN
1566172800,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,?,DOWN
1566086400,?,TRUE,TRUE,TRUE,?,FALSE,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,TRUE,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,?,DOWN
1566000000,?,TRUE,TRUE,TRUE,?,FALSE,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,TRUE,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,?,UP
1565913600,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,TRUE,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,?,DOWN
1565827200,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,TRUE,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,?,-
1565740800,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,-
1565654400,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1565568000,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1565395200,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1565308800,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1565222400,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1565136000,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1565049600,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1564963200,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,DOWN
1564876800,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,FALSE,TRUE,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,?,?,?,TRUE,?,DOWN
1564790400,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,FALSE,TRUE,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,?,?,?,TRUE,?,DOWN
1564704000,?,TRUE,TRUE,TRUE,?,?,FALSE,?,?,TRUE,TRUE,FALSE,TRUE,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,?,?,?,TRUE,?,DOWN
1564617600,TRUE,TRUE,TRUE,TRUE,?,FALSE,TRUE,?,?,TRUE,TRUE,FALSE,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,?,?,?,TRUE,?,DOWN
