time,U9911498@I100000,U9998903@I100000,U10285466@I100000,U10404574@I100000,U10223477@I100000,U10352714@I100000,U10128605@I100000,U9896460@I100000,U7473003@I100000,U10298453@I100000,U9981324@I100000,U10415638@I100000,U9907379@I100000,U10496144@I100000,U10091029@I100000,U2709709@I100000,U3149464@I100000,U10438653@I100000,U4262739@I100000,U10351844@I100000,U10359048@I100000,U3136808@I100000,U10221583@I100000,U9416899@I100000,U9800208@I100000,U7602223@I100000,U9718474@I100000,U9346578@I100000,U10410921@I100000,U10262895@I100000,U9606930@I100000,U10264741@I100000,U2778158@I100000,U9957042@I100000,U10414908@I100000,U2633094@I100000,U10066786@I100000,U10242639@I100000,U10398866@I100000,U10052346@I100000,U3943831@I100000,U10138686@I100000,U3736253@I100000,U9119553@I100000,U10390405@I100000,U10388893@I100000,U10356891@I100000,U10394995@I100000,U8941358@I100000,U9845204@I100000,gains
1564531200,TRUE,TRUE,TRUE,TRUE,?,FALSE,TRUE,?,?,TRUE,TRUE,FALSE,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,?,?,?,TRUE,?,DOWN
1564444800,TRUE,FALSE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,FALSE,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,?,?,?,TRUE,?,-
1564358400,TRUE,FALSE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,FALSE,TRUE,TRUE,?,?,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,?,?,?,TRUE,?,UP
1564272000,TRUE,FALSE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,FALSE,?,TRUE,?,?,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,?,?,?,TRUE,?,UP
1564185600,TRUE,FALSE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,TRUE,?,UP
1564099200,TRUE,FALSE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,TRUE,?,UP
1564012800,TRUE,FALSE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,TRUE,?,UP
1563926400,TRUE,FALSE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,UP
1563840000,TRUE,TRUE,TRUE,TRUE,?,FALSE,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,FALSE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,-
1563753600,TRUE,TRUE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,DOWN
1563667200,TRUE,TRUE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,UP
1563580800,TRUE,TRUE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,DOWN
1563494400,TRUE,TRUE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,DOWN
1563408000,TRUE,TRUE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,DOWN
1563321600,TRUE,TRUE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,TRUE,FALSE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,UP
1563235200,TRUE,TRUE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,TRUE,TRUE,?,UP
1563148800,TRUE,TRUE,TRUE,TRUE,?,?,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,DOWN
1563062400,TRUE,TRUE,TRUE,TRUE,?,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,?,?,?,?,FALSE,TRUE,?,?,TRUE,?,UP
1562976000,TRUE,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,UP
1562889600,TRUE,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,DOWN
1562803200,TRUE,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,UP
1562716800,TRUE,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,?,-
1562630400,TRUE,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,?,FALSE,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,DOWN
1562544000,TRUE,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,?,FALSE,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,DOWN
1562457600,TRUE,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,?,FALSE,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,TRUE,?,UP
1562371200,TRUE,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,?,FALSE,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,?,?,?,?,TRUE,?,?,TRUE,?,UP
1562284800,TRUE,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,?,FALSE,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,?,?,?,?,?,TRUE,?,?,TRUE,?,-
1562198400,TRUE,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,TRUE,TRUE,TRUE,?,TRUE,?,?,?,?,?,FALSE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,TRUE,?,?,TRUE,?,DOWN
1562112000,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,?,TRUE,TRUE,TRUE,TRUE,TRUE,?,?,?,?,?,FALSE,?,?,?,TRUE,?,?,?,FALSE,TRUE,?,TRUE,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,TRUE,?,?,TRUE,?,DOWN
1562025600,TRUE,FALSE,TRUE,?,?,TRUE,TRUE,?,?,TRUE,TRUE,TRUE,TRUE,TRUE,?,?,?,?,?,FALSE,?,?,?,TRUE,?,?,?,FALSE,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,?,?,?,?,TRUE,?,?,TRUE,?,DOWN
1561939200,TRUE,FALSE,TRUE,?,?,TRUE,TRUE,?,?,TRUE,TRUE,TRUE,TRUE,TRUE,?,?,FALSE,?,?,FALSE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,TRUE,?,DOWN
1561852800,TRUE,TRUE,TRUE,?,?,TRUE,?,?,?,TRUE,TRUE,TRUE,?,?,?,?,?,?,?,FALSE,?,?,?,?,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,TRUE,?,DOWN
1561766400,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,?,TRUE,TRUE,TRUE,?,?,?,?,?,?,?,FALSE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,TRUE,?,DOWN
1561680000,TRUE,TRUE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,?,?,?,?,?,?,?,FALSE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,TRUE,?,DOWN
1561593600,?,FALSE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,?,?,?,?,?,?,?,FALSE,?,TRUE,?,?,?,?,?,TRUE,TRUE,?,?,?,?,?,TRUE,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,?,?,?,TRUE,?,DOWN
1561507200,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,?,?,FALSE,?,TRUE,?,TRUE,?,?,?,FALSE,TRUE,?,?,?,?,?,TRUE,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,?,?,?,?,?,DOWN
1561420800,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,?,TRUE,?,?,?,FALSE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,DOWN
1561334400,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,FALSE,?,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,DOWN
1561248000,?,TRUE,TRUE,?,?,TRUE,FALSE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,FALSE,?,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,DOWN
1561161600,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,?,TRUE,?,?,?,FALSE,?,?,?,?,?,?,?,?,TRUE,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,DOWN
1561075200,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,FALSE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1560988800,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,FALSE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1560902400,?,FALSE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,FALSE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1560816000,?,FALSE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,FALSE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1560729600,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,?,?,?,FALSE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1560643200,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,?,?,?,FALSE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1560470400,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,?,FALSE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1560384000,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,?,FALSE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1560297600,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1560211200,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1560124800,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1560038400,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,FALSE,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1559865600,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1559779200,?,FALSE,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1559692800,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1559606400,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,TRUE,?,TRUE,TRUE,TRUE,?,?,TRUE,?,?,?,?,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1559520000,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1559433600,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1559347200,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1559260800,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1559174400,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1559088000,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1559001600,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1558915200,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,?,?,FALSE,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1558828800,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1558656000,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1558569600,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,?,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1558483200,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1558396800,?,?,?,?,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1558310400,?,?,?,?,?,TRUE,?,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1558224000,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1558137600,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1558051200,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1557964800,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1557878400,?,?,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1557792000,?,?,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1557705600,?,?,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,TRUE,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
1557619200,?,?,?,?,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,?,?,?,?,?,TRUE,?,TRUE,?,?,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,?,?,?,?,?,TRUE,?,?,?,?,?,?,?,?,UP
